# stage=stage5_fp32 size=small precision=fp32 warmup=100 measure=100000 core=3
# isolated_cpus=3 no_turbo=1 perf_paranoid=1
stage,size,precision,iteration,nanoseconds
stage5_fp32,small,fp32,567,5081640
stage5_fp32,small,fp32,568,5076930
stage5_fp32,small,fp32,569,5083820
stage5_fp32,small,fp32,570,5086211
stage5_fp32,small,fp32,571,5095858
stage5_fp32,small,fp32,572,5101699
stage5_fp32,small,fp32,573,5077573
stage5_fp32,small,fp32,574,5094140
stage5_fp32,small,fp32,575,5091345
stage5_fp32,small,fp32,576,5088628
stage5_fp32,small,fp32,577,5088061
stage5_fp32,small,fp32,578,5082325
stage5_fp32,small,fp32,579,5078445
stage5_fp32,small,fp32,580,5077351
stage5_fp32,small,fp32,581,5073570
stage5_fp32,small,fp32,582,5068516
stage5_fp32,small,fp32,583,5072730
stage5_fp32,small,fp32,584,5071280
stage5_fp32,small,fp32,585,5085468
stage5_fp32,small,fp32,586,5082417
stage5_fp32,small,fp32,587,5090567
stage5_fp32,small,fp32,588,5073503
stage5_fp32,small,fp32,589,5093915
stage5_fp32,small,fp32,590,5078775
stage5_fp32,small,fp32,591,5081646
stage5_fp32,small,fp32,592,5077966
stage5_fp32,small,fp32,593,5075299
stage5_fp32,small,fp32,594,5078525
stage5_fp32,small,fp32,595,5098974
stage5_fp32,small,fp32,596,5073599
stage5_fp32,small,fp32,597,5101806
stage5_fp32,small,fp32,598,5090175
stage5_fp32,small,fp32,599,5092359
stage5_fp32,small,fp32,600,5083275
stage5_fp32,small,fp32,601,5102062
stage5_fp32,small,fp32,602,5079842
stage5_fp32,small,fp32,603,5073930
stage5_fp32,small,fp32,604,5083096
stage5_fp32,small,fp32,605,5087957
stage5_fp32,small,fp32,606,5090394
stage5_fp32,small,fp32,607,5080338
stage5_fp32,small,fp32,608,5089063
stage5_fp32,small,fp32,609,5087508
stage5_fp32,small,fp32,610,5087513
stage5_fp32,small,fp32,611,5088248
stage5_fp32,small,fp32,612,5113675
stage5_fp32,small,fp32,613,5092421
stage5_fp32,small,fp32,614,5109212
stage5_fp32,small,fp32,615,5112122
stage5_fp32,small,fp32,616,5096781
stage5_fp32,small,fp32,617,5101571
stage5_fp32,small,fp32,618,5079587
stage5_fp32,small,fp32,619,5078030
