# stage=stage1 size=medium precision=fp32 warmup=100 measure=100000 core=3
# isolated_cpus=3 no_turbo=1 perf_paranoid=1
stage,size,precision,iteration,nanoseconds
stage1,medium,fp32,773,85910722
stage1,medium,fp32,774,85776423
stage1,medium,fp32,775,85748214
stage1,medium,fp32,776,85878133
stage1,medium,fp32,777,85860837
stage1,medium,fp32,778,85824026
stage1,medium,fp32,779,85880877
stage1,medium,fp32,780,85744929
stage1,medium,fp32,781,85813738
stage1,medium,fp32,782,85701803
stage1,medium,fp32,783,85713702
stage1,medium,fp32,784,85833770
stage1,medium,fp32,785,85846195
stage1,medium,fp32,786,85753296
stage1,medium,fp32,787,85717550
stage1,medium,fp32,788,85792052
stage1,medium,fp32,789,85852780
stage1,medium,fp32,790,85808091
stage1,medium,fp32,791,85819496
stage1,medium,fp32,792,85741861
stage1,medium,fp32,793,85780268
