# stage=onnxruntime size=small precision=fp32 warmup=200 measure=10000 core=3
stage,size,precision,iteration,nanoseconds
onnxruntime,small,fp32,727,840877
onnxruntime,small,fp32,728,3867908
onnxruntime,small,fp32,729,862995
onnxruntime,small,fp32,730,841346
onnxruntime,small,fp32,731,836981
onnxruntime,small,fp32,732,3851064
onnxruntime,small,fp32,733,860738
onnxruntime,small,fp32,734,851183
onnxruntime,small,fp32,735,3845456
onnxruntime,small,fp32,736,847239
onnxruntime,small,fp32,737,839156
onnxruntime,small,fp32,738,846673
onnxruntime,small,fp32,739,3851561
onnxruntime,small,fp32,740,844708
onnxruntime,small,fp32,741,837473
onnxruntime,small,fp32,742,3851815
onnxruntime,small,fp32,743,859857
onnxruntime,small,fp32,744,846073
onnxruntime,small,fp32,745,840180
onnxruntime,small,fp32,746,3873060
